X_prep1,Y_prep1,Z_prep1,X_prep2,Y_prep2,Z_prep2,X_prep3,Y_prep3,Z_prep3,X_prep4,Y_prep4,Z_prep4,X_prep5,Y_prep5,Z_prep5,X_prep6,Y_prep6,Z_prep6
0.2103180643732488,0.3175993326927984,0.9246063895903932,0.19091018123350112,0.31762255595372085,0.9287998786879912,0.19390746296035388,0.32491625143840475,0.9256507577696317,0.20990708296855032,0.316359183698286,0.9251247934248563,0.1960327598450419,0.3079298429770705,0.9309942904613613,0.19757864834687977,0.3152552938266766,0.9282116016467739
0.3761787622473736,0.003587251995380486,0.926540161275892,0.3783553669305657,-0.0081407173425221,0.9256246242597472,0.3785050120465891,-0.007494038971365635,0.9255689035590501,0.3774969705309622,0.013536252522089912,0.9259118786945125,0.37775343015136786,-0.008829388652890485,0.9258641303695097,0.37779012687778246,-0.0055494695062318355,0.9258746261896782
0.14322982990477362,0.3671137542544953,0.9190825356096267,0.15110993892315674,0.36541620651941464,0.9184970236051908,0.1455205892077866,0.36521801917616914,0.919477871721585,0.1566055657940289,0.3544362883480776,0.9218728840053657,0.14553059780021743,0.3618137258146821,0.9208211948668471,0.14031744689648978,0.3516233010067683,0.9255658098080052
0.006095883280836781,0.05485936369107904,0.9984754831353844,0.006433660639897802,0.05567288184454684,0.9984283340520218,0.012102517222314538,0.05642713481157982,0.998333364930696,0.0028573513254075804,0.05591607907108917,0.9984313835435709,0.0025957842891026137,0.05648188488958151,0.9984002496910901,0.00660512365569375,0.057130386660048306,0.9983448759129119
-0.22604069426129195,0.21048902391596425,0.9511046079947221,-0.2189379164180758,0.20945264673274833,0.9529930626878469,-0.2240595172175373,0.2179161983650736,0.9498999227467875,-0.21896415491247756,0.2132331802417094,0.9521482603604725,-0.2314856033073334,0.20406463366240357,0.9511950592542375,-0.2271283979866035,0.20144738598113823,0.9528019949125882
0.3837624374734511,-0.2645931565336182,0.8847128647759294,0.39251658608431483,-0.24194716059118504,0.8873512839516114,0.39102857208402925,-0.24693876322839317,0.8866329020677887,0.383120708365974,-0.256276356804649,0.8874350408700835,0.3914386861239197,-0.24610599564147523,0.8866834801184118,0.39014203677671067,-0.2504118332370996,0.8860491549087725
-0.28343203112882565,-0.1284979462907055,0.9503444436251768,-0.2839343725480491,-0.12771978102004936,0.9502993894673104,-0.28552641427380404,-0.12540444400668135,0.950130723729806,-0.28183001928291723,-0.12732585680965716,0.9509784258429204,-0.27640747402642196,-0.13661241929582216,0.9512812177250609,-0.2768414921378753,-0.13501321288655393,0.9513833194758691
-0.057427639780933445,-0.2886798283496012,0.9557018483257398,-0.05818420583347095,-0.291970454284782,0.9546558814652876,-0.05509902547688847,-0.2966402306621769,0.9533984848656881,-0.04989600926690986,-0.28968693817299057,0.9558199967102549,-0.05932379521963184,-0.29219263532480805,0.9545177584428131,-0.06463533353095878,-0.28863283377949156,0.9552556521286641
-0.3682088782086205,-0.23212129057403247,0.9003010210316318,-0.36250843768335705,-0.23344419689274296,0.9022701588468243,-0.3591754886340444,-0.24565119362620016,0.9003601831681197,-0.36571923160819586,-0.23171955881512768,0.9014185984848813,-0.36036343367306006,-0.23149794288070163,0.9036298457407068,-0.36236416211246225,-0.23562162099476072,0.9017619784268681
0.3408446579904071,-0.3206657788962985,0.8837411257626502,0.3280280834403349,-0.32774197842834085,0.8859925349856743,0.3393688055838168,-0.32616611729943756,0.8822950060622585,0.3415911323807303,-0.32444289823598715,0.8820727317308319,0.33288039403186476,-0.3259025097339066,0.884860552526969,0.33696875876304766,-0.32619221216488237,0.8832047873175648
-0.2796679702443077,-0.012288383908444944,0.9600181363080311,-0.2973820791905405,-0.020148817193625712,0.9545459256327165,-0.2806503576276147,-0.023460828942990758,0.9595233015767753,-0.2814673097238505,-0.021756731805730234,0.959324136138541,-0.29237925422315864,-0.02519232634535863,0.9559705635599969,-0.2901657177389358,-0.023024343756666746,0.9566993968032041
0.13981735549668994,-0.38415987505486404,0.9126183745135394,0.15576191138659815,-0.3798288494583776,0.9118488208471413,0.13320087890935906,-0.3865359523192298,0.9126047794212163,0.14920868244883354,-0.38189558397334095,0.912081428395262,0.14949276314239784,-0.3811234734737267,0.912357830971692,0.13988421723518726,-0.38548969924939236,0.9120472013778165
0.1489558259168643,-0.026536138241539428,0.9884877314831237,0.15215142535535434,-0.03743123642110819,0.9876481389150286,0.15802248440223368,-0.04522239673975647,0.9863994268329931,0.14820334397368817,-0.03963733044728312,0.9881622593835624,0.15527791795920115,-0.04392077096849428,0.9868939831976833,0.15626898308659604,-0.03910177060114905,0.9869402496914047
0.1335187017636657,0.01621246883781937,0.990913675419575,0.13080620216337532,0.015183880120166672,0.991291676178154,0.14523076594203052,0.002121939191906959,0.9893955336456524,0.13468009128072525,0.011100419407218808,0.9908269544686403,0.12250580205285033,0.02635275342456726,0.992117866410198,0.14302163564717937,0.01065751247164641,0.9896621793140875
-0.15039329415805208,0.3516700492724278,0.9239643031616626,-0.15274756003157702,0.3456777402311139,0.9258375034600373,-0.16295944064390153,0.3435699259047336,0.924880493209175,-0.14669023059201206,0.35301411506818686,0.9240470825728903,-0.1517742801540951,0.34793653768122096,0.925151195010908,-0.1616428860392396,0.3497052193202003,0.9228097512343021
-0.2896668635973506,0.13969293718220388,0.9468785515762217,-0.2938617184052562,0.14062248537851454,0.9454473052803473,-0.2924712153571596,0.1435837930747208,0.9454333834563822,-0.2914276515511793,0.14097115701059804,0.9461485384454505,-0.2927697618794808,0.13745218022715486,0.9462519562356722,-0.29028478953021386,0.13662172487113353,0.9471373951336945
0.2657307591932872,0.20796130881884245,0.94134969998025,0.26522863127147583,0.20323313893061098,0.9425232434238748,0.260267465446498,0.20100526698233911,0.9443821943871034,0.2641311658472813,0.19579722657956627,0.9444036071997474,0.2646460673726217,0.20124246774758447,0.9431139529235417,0.2697001615467586,0.1949044453403056,0.9430132979169682
0.20220107711052127,0.0806533395281496,0.9760172965876681,0.2074487727955171,0.08258529555217896,0.974753648684731,0.21138494006578762,0.07908263759485216,0.9741983081202834,0.20052641844243826,0.08515025518244468,0.9759808346217738,0.20666058390538133,0.07136535682334237,0.9758065325182872,0.20172376048128907,0.07714660158844783,0.9763994706679446
-0.27123080022593415,0.3230071314306344,0.9066974390907657,-0.2645935164959843,0.3231680773011833,0.9085992872778028,-0.27772932037217757,0.32230612256401475,0.9049780041323412,-0.26150502335359216,0.3202488855972573,0.9105249991266336,-0.2720747010049409,0.3223457008151839,0.9066799910878389,-0.27976080188490415,0.32213690392408745,0.9044123555430481
-0.45890516849010043,0.2602439825556929,0.8495169897516095,-0.46285302307744347,0.25526535243361304,0.8488855511051041,-0.4726862535755856,0.24890125499022525,0.8453495554768864,-0.4692260154226856,0.25182258869442814,0.8464114426647332,-0.4594797040591013,0.25872184124091147,0.8496713543616037,-0.4549077716232926,0.26838799436923183,0.849132971798408
0.21462428407536893,0.09761971099961603,0.9718059521887537,0.21866045134847037,0.09501901293046432,0.9711637319205271,0.21258009442933243,0.08449008151573292,0.9734840160875131,0.20969860288818926,0.09143072669685126,0.9734818530216278,0.2164799053114577,0.09159714595604543,0.9719806651621478,0.21507293154838728,0.10206865249571156,0.9712495170103748
-0.07673784196512161,-0.237412526955402,0.9683731696278954,-0.08626974461640169,-0.23969833330798268,0.9670068459805259,-0.08412759916994504,-0.243183126309845,0.9663252631159323,-0.07813203263902427,-0.23412788360002484,0.9690611536929246,-0.07969666022657369,-0.23723842956150015,0.9681768277995122,-0.07048521113914515,-0.23803707349005832,0.9686950947821241
-0.062116389570053845,-0.032081421953022396,0.997553174779298,-0.05852923703107137,-0.022933632664465787,0.9980222326708799,-0.05648270496013949,-0.029684811099574413,0.9979621816633968,-0.05887613063260101,-0.025086474045066056,0.9979500338502538,-0.06115093402484331,-0.026112384838803182,0.9977869044169301,-0.0609016744353417,-0.026331865092266978,0.9977963814986139
0.28159641273482383,-0.14291906723866757,0.9488295951088968,0.2823303985600709,-0.1436626137042332,0.9484991299271652,0.27890453849061575,-0.13155794007284247,0.9512648247534051,0.2778136083282478,-0.1431879611267004,0.9499035776414511,0.28021888818802676,-0.13046771155764977,0.9510286804001131,0.27569699049928337,-0.14620332683279846,0.9500609226005758
-0.29485013406395866,0.27350769333293246,0.9155637280551066,-0.3025920712462863,0.27865889774859925,0.9114753189880764,-0.2913746741295806,0.2802728660340714,0.9146299360074146,-0.29900899002537984,0.26922309635651165,0.9154848705861888,-0.2923775279515132,0.2841396437468789,0.9131155699035907,-0.30335778435369076,0.2727095193693321,0.9130189333838336
0.2140298683283127,0.1409599938099605,0.9666030703491754,0.21009593355994077,0.1415523121066768,0.9673792646314224,0.21051689590511163,0.14094594537224764,0.9673762851246671,0.21852333057017403,0.14881160052723016,0.9644183021620074,0.2227952253799095,0.13404175004485114,0.9656060774419482,0.21626009467177523,0.14164617257752415,0.96600617660898
-0.01143177613549752,-0.27494385389877696,0.9613923193461007,0.0033668460781250548,-0.27592590779074105,0.961173011355056,0.0006690750431664755,-0.2715863041699561,0.9624138567819439,-0.005251541113163588,-0.2733803612382715,0.9618916775838982,-0.004192673041809952,-0.27942400758599695,0.9601586564091047,-0.007241625569465518,-0.27604863045235783,0.9611163886254861
0.294950383616851,0.21055167517925466,0.9320258919598093,0.29241017328958147,0.21614638240047682,0.9315455071717913,0.29409631519482476,0.22170659669195297,0.9297061591557304,0.29587514435005136,0.2032480100251654,0.9333531729075759,0.2977672553814451,0.21815466975255599,0.9293778573259349,0.29355006646407333,0.20573776273215008,0.9335418209512094
-0.4492525460730675,0.1647668113469767,0.8780797502080321,-0.44801568697122784,0.16737222612209532,0.8782189260945306,-0.45235923399368627,0.16657511869088365,0.8761414573308187,-0.44615984228481775,0.17278362849820028,0.8781157172351342,-0.4449067640131086,0.17027963498702903,0.8792399088099131,-0.44833625587286313,0.175406037684566,0.8764857806112418
0.34999680122281196,0.21009335132638676,0.9128871906551425,0.35717358642069835,0.19548287706068124,0.9133528748186289,0.3431797097690318,0.22156371983432463,0.9127634988626728,0.3608975123294885,0.20608705312019188,0.9095499503219271,0.3489106889647727,0.20137152737317296,0.9152654473372877,0.3452199960712592,0.21456556818788927,0.9136655686085422
0.0470288906491395,0.06420394028604914,0.9968280380768065,0.03496141257055996,0.07934580395929205,0.9962338796814367,0.046421862402015554,0.06341081052168412,0.9969072573715729,0.03377628805520082,0.07851906215046113,0.9963402627838669,0.05024807726486919,0.05882404002910033,0.9970029403396161,0.04906185537838641,0.06161795477419112,0.9968932550661032
-0.4495339810289881,0.0563015508597223,0.8914871481244212,-0.44977120525953607,0.06888667693606743,0.890483289377233,-0.446672952706744,0.09634208627047772,0.8894950678521449,-0.4456512858122144,0.08564911453749491,0.8910999722998854,-0.44881305806671473,0.08369921219239596,0.8896972972798991,-0.44847101344967194,0.07954919745102262,0.8902503441618657
-0.030561353346512946,-0.06025420930983355,0.9977151066021211,-0.0284755484453404,-0.06464780749502722,0.9975017815156098,-0.02797550474786678,-0.06371824449917637,0.997575739707037,-0.036594544261057224,-0.058333853006772955,0.9976261829581773,-0.026743049619043904,-0.05977156063741818,0.9978537817917247,-0.03265545349854497,-0.061343011855544236,0.9975824057456595
-0.08728290094386487,0.29297485746787866,0.9521278423061164,-0.0767353789507125,0.2955570217072434,0.9522382729846766,-0.0828307323864723,0.2973111934507988,0.9511809102485139,-0.09078497934816829,0.29969715463664115,0.949705061072888,-0.08674084485456998,0.2924179083228419,0.952348566820997,-0.07144194872796093,0.2970042472739913,0.9521998346267249
0.19139764961114786,-0.44852402974036054,0.8730367314545125,0.18097443970085178,-0.45379640183209236,0.8725348576757345,0.1873584159618463,-0.4500631189276778,0.8731208467041409,0.1950559377484806,-0.44597413912464784,0.8735331982134947,0.17997312161044324,-0.45686987173034743,0.8711369558243359,0.2036590772208355,-0.4412257973851675,0.8739809929211179
-0.10098045353876195,-0.028729618273786388,0.994473507458566,-0.09795122015666043,-0.03228049958823426,0.9946675463772513,-0.09787375609592022,-0.030669690080738665,0.9947261422009722,-0.0999086742023111,-0.031048052097926517,0.9945120790015904,-0.09504037424874234,-0.027625412542330613,0.9950900280097869,-0.0983205317854114,-0.0326547117943601,0.9946188932586513
0.37721272765991326,0.3588760996439111,0.8537672418146235,0.3727890658780256,0.36341577581003315,0.8537899544116114,0.38393353380180895,0.3544937683391301,0.8526014366813964,0.3819484041763488,0.3584544948019682,0.8518367165739023,0.39089247378838543,0.3485605793651694,0.8518853188359414,0.4018242215799947,0.3346687281436487,0.8523697186986086
-0.30447050788859525,0.5691414510560246,0.7637903629373098,-0.2954595513037361,0.5759929104116737,0.7621914593452789,-0.297642721949867,0.5764962194480194,0.7609605239645532,-0.3034679154678543,0.568872814014516,0.76438926324014,-0.30853426890774494,0.5645189325036193,0.765587996088332,-0.30208413174591864,0.5685693977069511,0.7651627391205559
0.3091500129744751,-0.049803177515601246,0.9497083304821692,0.29585620890650505,-0.06077551845918583,0.9532971415080866,0.30974881322751535,-0.058596155453474186,0.9490111502349292,0.2990413246028265,-0.05994786238404169,0.9523552593309832,0.2944340209673848,-0.0699780432180492,0.9531063323493112,0.2808293823450112,-0.0767499948396199,0.956684010686834
0.09112962613899345,0.20181876852605646,0.9751741259438751,0.09429868493233068,0.20205529849907222,0.9748237863165266,0.11086809730069899,0.1997966634562341,0.9735448414288224,0.09480724869712844,0.20011134454573926,0.9751753869835762,0.09323126698613898,0.20476031517121196,0.974361916428979,0.09982285519813265,0.20177812629128133,0.9743310450408936
-0.08124493373556768,-0.004986516293236969,0.9966816921151714,-0.08496235259182805,-0.003907424272730591,0.9963765004643637,-0.08726730790891672,-0.004164124810810313,0.9961762279009133,-0.09188676369472518,-0.006809544949529105,0.995746178880587,-0.0832303191214886,-0.0041013125317435825,0.996521898010506,-0.08334899416393077,-0.0023528142090205734,0.9965176413075502
0.15080996897179422,0.3911907400386555,0.9078690203805491,0.15475596011317708,0.3908507706845597,0.907351237319229,0.15554774922119546,0.3908722248344423,0.9072065925494592,0.1493961496415323,0.3905750962079481,0.9083677034628864,0.1669220232983916,0.3843883507807212,0.9079551937854894,0.15095888497801047,0.391740729489916,0.907607082335145
0.29992278751645446,-0.08408914786197216,0.9502501442989643,0.3056136274354683,-0.08260778315417827,0.9485653719634138,0.3106758192077743,-0.07722614430444222,0.9473735577877702,0.3168872870053014,-0.06445765148920458,0.9462703939672464,0.29874572271509114,-0.083342837394666,0.9506865753835245,0.30888173112588185,-0.07067261807008314,0.9484711156549792
0.08514921004626588,0.21432800950195086,0.973043224307855,0.08690263870086903,0.20960694411609318,0.9739162491534551,0.09215394946663755,0.20916485993091635,0.9735284849288088,0.08880129533688286,0.21646846087258584,0.972242631956629,0.08333072465533081,0.2151957454697115,0.9730091373980773,0.06931253376900004,0.22359183036346436,0.9722152364868837
0.012194591216310911,0.07943330760510516,0.996765590090255,0.014496910658033511,0.08509063439428478,0.9962677469032928,0.02033354830079368,0.09070338179669725,0.9956703487320147,0.014546284052430723,0.0864943657061262,0.9961461390385224,0.015570016465236113,0.08657213683116191,0.9961239078105524,0.02226284191173108,0.09274460374383041,0.9954410099782035
0.5569630966433694,-0.20156835367192472,0.8057060926761118,0.5736330662431488,-0.1743068867813327,0.800351306947819,0.5589781749535014,-0.19659989860242186,0.8055382547062282,0.5686992241595481,-0.18910125497711056,0.8005135275599131,0.560407267177103,-0.20088043405698666,0.8034866184997478,0.5703328664480176,-0.18585265126111905,0.8001120005776717
0.08850050888611757,0.3516435553782531,0.9319412373577196,0.09532448385165795,0.3511186215151333,0.9314660253620294,0.10090592050432139,0.3506218696423258,0.9310651425843912,0.10451786311688746,0.35101962701543793,0.9305166509737609,0.1017172284414469,0.3510547454241599,0.930813714527978,0.10365749079836709,0.34791667904226997,0.9317773924310332
0.315125897627608,-0.25116265337740806,0.9152119919411141,0.32457347559210714,-0.24837179913374163,0.9126683452038491,0.335981079327197,-0.24159407989267162,0.9103565317472829,0.3465079008595825,-0.2368931164916413,0.9076419591451115,0.32641961016919113,-0.2435790548629889,0.9133014190994406,0.3234380461407744,-0.2540305218431401,0.9115132057632189
-0.3578422202814615,0.21147027690640693,0.9095214496476516,-0.3610672086018579,0.1975379896773265,0.9113776459331824,-0.363461441964575,0.19649818540828867,0.9106504506869144,-0.3488337371675243,0.22243861328834869,0.910404353642982,-0.34371982921642885,0.22831913563291034,0.9108935455404592,-0.35613018558331455,0.21390244204256814,0.9096246677639229
0.4645443549803863,-0.19566873579130345,0.8636621376960383,0.45346277710704685,-0.20156037566723528,0.8681848447993351,0.4589830965905126,-0.1986143942172621,0.8659600680481087,0.4641472789389747,-0.18997888413268352,0.8651446856088557,0.46011214348822443,-0.19799122026164395,0.8655034905267436,0.4555240319164826,-0.2020398344856089,0.8669935187921335
0.2123798042954081,-0.41203757181376677,0.886069894613999,0.21835826743964554,-0.40962443593447306,0.8857355635437256,0.2164043862293262,-0.4088540546457777,0.8865706422053576,0.21541696242589123,-0.4125373602113041,0.8851036429306327,0.21351805704442503,-0.41135314899896386,0.8861143414507013,0.22849013112642788,-0.4074472108192685,0.8841826906094864
0.25711758457404815,-0.4337512962804165,0.863568387956543,0.24503084779970125,-0.44464416034180654,0.8615401640669332,0.24654578206295175,-0.4405706718257789,0.8631990850747852,0.2421279791691099,-0.4489318678710667,0.8601361634725544,0.24828425508483892,-0.4429816703258795,0.8614651289705537,0.2561271108871104,-0.43695652903511123,0.8622458435981095
0.29225625351972434,0.034674575848192155,0.9557112304814451,0.29406055249104135,0.031619015301078496,0.9552636438910743,0.2878041473246987,0.0352553538028227,0.9570401416925765,0.28489163529547556,0.02777131267754772,0.9581573515507904,0.2886221196085362,0.03437202592082035,0.9568259172424105,0.2875599547669826,0.028649319623638855,0.9573340529300733
0.282374507279299,-0.3313563965683883,0.9002597270188165,0.27653208107257327,-0.3425631072070653,0.8978755624908783,0.2786769817301273,-0.33968077460585755,0.8983073589907671,0.2887071374088607,-0.33198153203330233,0.898018068413994,0.2854232853010062,-0.3279722322666855,0.9005374856550828,0.28185626894648996,-0.33413505629154133,0.8993946896733436
0.294164151832882,-0.0014977921248107845,0.9557537383631802,0.2907699227062445,-0.002621519398051206,0.9567894124024664,0.28930963503919427,-0.005462729355830073,0.9572199818544694,0.2903228173005984,0.00046871963380248904,0.9569286504523451,0.2901089905269496,0.0003591068271178999,0.9569935447314832,0.29148015864964466,-0.018876747148748388,0.956390603012524
0.4080660518945384,-0.019968814514812777,0.9127339939643339,0.4091989430984031,-0.029947700038968905,0.9119535954364757,0.4037165182275325,-0.008548330830582512,0.9148441938112961,0.4074845875781245,-0.015198957200300733,0.9130855943372994,0.40926068800782694,-0.03443472686110971,0.911767480686477,0.40892902142168586,-0.017375967804179326,0.9124007514146218
0.16804383827008806,0.6255616387804291,0.7618621295915684,0.19085155083100047,0.6174751616312686,0.7630859128000258,0.17914104966454594,0.6195950746477212,0.7642057496495075,0.18224210111902203,0.6189179391404244,0.7640212046729383,0.17394850351942426,0.623325484981872,0.7623695022070802,0.17000537908767216,0.6242307554633968,0.7625182850364028
-0.2741097203045913,-0.024398253912751633,0.9613888840841396,-0.27458613856069947,-0.01681466345667265,0.961415477097784,-0.2791530496814651,-0.008472140663802544,0.9602092468238949,-0.2739684694725772,-0.013208019265267754,0.9616479740330893,-0.27760570892168807,-0.009385052352512732,0.960649255017897,-0.2774291295913468,-0.014847047147205888,0.960631377399878
0.15388350762476452,-0.2958623371710314,0.9427541267609426,0.1593684191011818,-0.29345122005125174,0.9425964610816413,0.1662918170872717,-0.28980196190904384,0.9425294979168958,0.1655638457295483,-0.28906753553386216,0.9428831172990759,0.1691523463231397,-0.2812079410768063,0.9446213937915692,0.15874472268108183,-0.29174958427270936,0.9432297138542709
0.6201175294995193,-0.06467982227567992,0.7818380715965451,0.6220390372644458,-0.05525641282370325,0.7810340357250583,0.6179391632393055,-0.08609558087811153,0.781497755267654,0.6215487138381696,-0.0580668839910595,0.7812204767603598,0.6198862674155983,-0.07162266161601319,0.7814161566109216,0.6222091225007009,-0.06019382188458572,0.7805334789000639
-0.5273764091609328,0.047089179413176446,0.848325840843425,-0.5311079180504048,0.046355017513668745,0.8460352189687312,-0.5326019160362068,0.05692405498313444,0.8444494366146705,-0.5247416002285633,0.050278370462467886,0.8497754635509337,-0.5262765864948555,0.03687478065520636,0.8495135108160181,-0.5297442240558768,0.04319472715330536,0.8470568296316339
0.0951707850392164,0.31973565439930635,0.9427150327542582,0.09054288316155218,0.31825434406197917,0.9436716371675433,0.10080952205183241,0.32577273772434806,0.9400582767144049,0.08680733596141682,0.32215923906581695,0.9426971470773707,0.081519415325824,0.32314908513933904,0.9428304480120162,0.08921534030442649,0.31755034624082296,0.9440351691842361
0.08520804327436858,-0.2534461573480754,0.9635894533912499,0.0867855169538535,-0.2468823433698363,0.965151481674906,0.0873917708020942,-0.24524921539220512,0.9655130764239145,0.07695534756829528,-0.2505923903226937,0.9650291852545173,0.08305363387706208,-0.24023748930418035,0.9671546115449372,0.08455954716263957,-0.24779775661464337,0.9651144775623264
0.33849826651945264,0.31091097372899434,0.8881178356379397,0.3332988130822738,0.3224882960990381,0.8859532719489738,0.3232798080181647,0.32906551984477306,0.887246329593438,0.3336450025955416,0.31980255869025576,0.8867961071735615,0.3247114749277827,0.3324170219822943,0.885472405864037,0.3334935290100717,0.3241447133444343,0.8852752515004895
0.24105596619964925,0.23969056778353953,0.9404469431473294,0.23963390474000323,0.24090799958119047,0.940499296882697,0.24208910916138238,0.23848655305246336,0.9404876539533114,0.24401725314316963,0.23588567328298576,0.9406452728357771,0.24684807812107928,0.23308304420162979,0.9406052949211077,0.24808256998524078,0.23163051853827404,0.9406393258583303
0.5233738191602403,-0.13743700712508974,0.8409464397273602,0.5261129582235924,-0.12879923099738178,0.8406044927810595,0.5240070853439804,-0.12907564745179684,0.841876506231284,0.5186855987971022,-0.1413080871408595,0.8432065429709865,0.5248279685347125,-0.1304545979897563,0.8411523056540151,0.523103433227359,-0.15035188768317237,0.8389023232867185
-0.40949184877136524,-0.4508089713624281,0.7931504883242276,-0.40978375374872483,-0.4478433510996538,0.7946783047494349,-0.4204406060841746,-0.4393283612263475,0.7938641494473343,-0.40234046885452973,-0.456608338192789,0.7934928938653067,-0.419606282492572,-0.43896070709202295,0.7945086943023543,-0.4216402166603208,-0.4372411404598801,0.7943800808076517
-0.14513423443224518,-0.5265709241517265,0.8376509510731576,-0.1358880139059703,-0.5291955562972283,0.8375479155677921,-0.12848160658267738,-0.5264217800180859,0.8404597469793127,-0.14150038108919635,-0.525055594460657,0.8392224168104598,-0.11285948860602346,-0.5179469385881608,0.8479349648638921,-0.12253836063860096,-0.5244103610548128,0.8426019958381057
-0.1849294479737149,0.1427627237419103,0.9723270560783122,-0.1875033154840417,0.13763444352050833,0.9725735276262066,-0.18739185861950197,0.14081125647394382,0.9721401552108389,-0.18508961798146417,0.1413476023730063,0.9725033103382645,-0.19538300931032634,0.12760585149716186,0.9723899559006849,-0.18484451354199266,0.142147469006397,0.9724333410925942
0.543185382178911,0.26860338031336056,0.7954884440841312,0.5416546963653741,0.2691359731100666,0.7963516923341357,0.5457575787877718,0.26229173635222963,0.7958339715273853,0.5392478790773434,0.27796603690371874,0.7949506948475655,0.5407951936960874,0.2741905912001337,0.7952107130644822,0.5378269443567344,0.2797941503545721,0.7952719103245498
-0.1328545193329191,-0.15762749254597846,0.9785209503564499,-0.13782320859151037,-0.1585104260922921,0.9776907527401397,-0.13272278586761832,-0.15597388685747798,0.9788037641581216,-0.13149208920183056,-0.15781328592580804,0.9786750212724544,-0.13127220361180617,-0.16179304062965827,0.978054507971165,-0.13257219655589042,-0.15661080993789528,0.9787224667447529
-0.19236244810343797,-0.47495157627613943,0.8587302770675193,-0.19663864868450476,-0.461877862768856,0.8648711359084722,-0.16557473528869027,-0.4673370763101483,0.8684359873588625,-0.17909999781697433,-0.479050253137797,0.8593218522477879,-0.1851418191619803,-0.47053775936690695,0.8627379230144958,-0.18328976283490545,-0.48652913888139804,0.8542214349097335
